Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-07-14 00:00:00-04:00,100.54959758455128,100.6634299230217,99.41130314824522,99.92353057861328,1501000,0.0,0.0
2023-07-17 00:00:00-04:00,99.04135604865294,100.8531421849681,98.36785709952329,100.75828552246094,958200,0.0,0.0
2023-07-18 00:00:00-04:00,99.90457232846015,100.35989449167349,96.80271496910142,97.94100952148438,1117200,0.0,0.0
2023-07-19 00:00:00-04:00,98.41528914744428,98.97494852276418,97.50465215968855,97.61848449707031,890700,0.0,0.0
2023-07-20 00:00:00-04:00,96.72681851377043,97.35287829323481,96.10075149720637,97.22007751464844,848200,0.0,0.0
2023-07-21 00:00:00-04:00,97.05881990499579,97.52362262738913,96.54658523176452,96.95447540283203,1294100,0.0,0.0
2023-07-24 00:00:00-04:00,96.40429212007206,100.32193659453935,96.17663468828704,100.15119171142578,1317300,0.0,0.0
2023-07-25 00:00:00-04:00,101.49818393256302,101.90607412009376,100.01839964156771,100.7298355102539,1330600,0.0,0.0
2023-07-26 00:00:00-04:00,101.49816720225498,104.19213377381585,101.19462157113405,103.3858413696289,939200,0.0,0.0
2023-07-27 00:00:00-04:00,103.68938878143781,103.85065305472361,101.09027881801094,101.4981689453125,606200,0.0,0.0
2023-07-28 00:00:00-04:00,103.33842137172252,103.33842137172252,101.49817182830952,102.9210433959961,1126000,0.0,0.0
2023-07-31 00:00:00-04:00,102.43728387293433,104.23010179891787,102.04836933621057,103.14871978759766,737800,0.0,0.0
2023-08-01 00:00:00-04:00,103.04435861180231,105.10278502556883,102.61750002686917,104.0308837890625,644000,0.0,0.0
2023-08-02 00:00:00-04:00,101.58354129468914,101.91555045227366,100.11324500765389,101.31793975830078,796200,0.0,0.0
2023-08-03 00:00:00-04:00,103.78426838723463,104.34392779889346,103.2625458534002,103.27203369140625,632200,0.0,0.0
2023-08-04 00:00:00-04:00,104.72335798176128,105.1217603186293,102.75030749855817,102.94950866699219,951300,0.0,0.0
2023-08-07 00:00:00-04:00,103.86962524300186,103.90756935355165,101.5361167224329,102.63646697998047,608500,0.0,0.0
2023-08-08 00:00:00-04:00,100.55907576364973,101.99142789039037,100.29347423649514,101.45073699951172,711600,0.0,0.0
2023-08-09 00:00:00-04:00,102.68390941180992,102.95899881355913,101.09029279150062,101.87761688232422,786200,0.0,0.0
2023-08-10 00:00:00-04:00,103.3384253893803,104.31546274590846,101.6973769331898,101.73532104492188,1096600,0.0,0.0
2023-08-11 00:00:00-04:00,99.0698116150572,99.0698116150572,96.53709459792537,97.7607650756836,924300,0.0,0.0
2023-08-14 00:00:00-04:00,97.53311076693984,98.22557817097957,96.69836198414502,97.72282409667969,704900,0.0,0.0
2023-08-15 00:00:00-04:00,98.26350087577248,98.33938909156375,97.06829404400378,97.39080810546875,580500,0.0,0.0
2023-08-16 00:00:00-04:00,96.18612767170745,97.15367723638532,95.39880359983157,96.30944061279297,601500,0.0,0.0
2023-08-17 00:00:00-04:00,97.71335519860367,97.8841001106583,96.00590607805735,96.22408294677734,1102800,0.0,0.0
2023-08-18 00:00:00-04:00,93.4731834856036,94.01387442903798,92.66689098919785,93.23603820800781,913300,0.0,0.0
2023-08-21 00:00:00-04:00,94.12771062045302,95.79720823235111,93.5300998647067,95.237548828125,876500,0.0,0.0
2023-08-22 00:00:00-04:00,96.8501244682985,96.96395680048951,95.53159737809064,96.62246704101562,787100,0.0,0.0
2023-08-23 00:00:00-04:00,96.24303216822406,97.86510489027795,96.06279945340728,97.36235809326172,814000,0.0,0.0
2023-08-24 00:00:00-04:00,93.12221226719493,96.13870069493943,91.77522873481279,93.52061462402344,1702800,0.0,0.0
2023-08-25 00:00:00-04:00,94.023374589086,94.09925558766585,91.75626601711463,93.681884765625,1007200,0.0,0.0
2023-08-28 00:00:00-04:00,95.19010830222872,98.67139906937285,95.19010830222872,98.20659637451172,1284100,0.0,0.0
2023-08-29 00:00:00-04:00,99.5725604390057,100.42628488683489,98.7188359911765,99.5156478881836,1105500,0.0,0.0
2023-08-30 00:00:00-04:00,98.79472841680875,99.61998938720953,98.1402051061324,98.69038391113281,528200,0.0,0.0
2023-08-31 00:00:00-04:00,97.70384996134062,99.37335466667946,97.70384996134062,98.15917205810547,1273600,0.0,0.0
2023-09-01 00:00:00-04:00,99.13621971796468,102.0578442100188,98.71884168891411,99.07929992675781,1614200,0.0,0.0
2023-09-05 00:00:00-04:00,96.69836905062893,96.9639706265141,95.3988102119335,96.1861343383789,1195300,0.0,0.0
2023-09-06 00:00:00-04:00,95.2754843410428,95.99640073864612,94.78221813520983,95.0667953491211,740000,0.0,0.0
2023-09-07 00:00:00-04:00,93.91773504048889,94.18473526118173,93.07859045042419,93.39327239990234,877200,0.525,0.0
2023-09-08 00:00:00-04:00,94.09892468130623,94.09892468130623,92.81159792468546,93.83192443847656,740800,0.0,0.0
2023-09-11 00:00:00-04:00,97.29340697462874,97.81787694808932,96.15864863671104,96.70219421386719,862000,0.0,0.0
2023-09-12 00:00:00-04:00,97.29339690647167,97.73204116833256,96.64496467693593,96.84521484375,725000,0.0,0.0
2023-09-13 00:00:00-04:00,96.05374972336907,96.64496240907717,95.82488615934311,96.42564392089844,668700,0.0,0.0
2023-09-14 00:00:00-04:00,97.59854102023904,97.60807882109623,96.31121436251483,97.03593444824219,737100,0.0,0.0
2023-09-15 00:00:00-04:00,96.88335819657046,97.46504036704677,96.31121382689828,96.78800201416016,722500,0.0,0.0
2023-09-18 00:00:00-04:00,96.27307797315268,97.39829848046946,96.13957785153976,96.72126007080078,846100,0.0,0.0
2023-09-19 00:00:00-04:00,96.8833561110817,97.42689434185174,96.50192411444074,96.6163558959961,429700,0.0,0.0
2023-09-20 00:00:00-04:00,95.34810024477632,95.54835041164691,93.72702330808461,93.76516723632812,644000,0.0,0.0
2023-09-21 00:00:00-04:00,92.48737268836561,92.97369868779147,91.72451593605365,92.30619812011719,722700,0.0,0.0
2023-09-22 00:00:00-04:00,99.02890365788107,99.44847958488613,96.88335684513117,97.11221313476562,1306700,0.0,0.0
2023-09-25 00:00:00-04:00,94.44220731935665,96.89289837090752,94.43266951831886,96.13957214355469,906900,0.0,0.0
2023-09-26 00:00:00-04:00,95.84397370044074,96.51147432397848,95.46254165475726,95.51022338867188,384400,0.0,0.0
2023-09-27 00:00:00-04:00,94.52802315536798,94.6233866127545,93.43141614752646,94.33731079101562,638300,0.0,0.0
2023-09-28 00:00:00-04:00,91.87707793810804,94.2991626892713,91.61007772974848,93.9940185546875,699100,0.0,0.0
2023-09-29 00:00:00-04:00,96.8261563073082,96.8261563073082,94.72828369365459,95.51022338867188,1110500,0.0,0.0
2023-10-02 00:00:00-04:00,95.35763331274134,95.72952750064422,94.41359478000402,95.06202697753906,326400,0.0,0.0
2023-10-03 00:00:00-04:00,92.92601955578822,94.78549794665557,92.92601955578822,94.232421875,619500,0.0,0.0
2023-10-04 00:00:00-04:00,93.49816882806958,94.72827598054212,93.49816882806958,94.56616973876953,671200,0.0,0.0
2023-10-05 00:00:00-04:00,93.76516997523224,94.64245852482745,93.52677587315459,94.6233901977539,551100,0.0,0.0
2023-10-06 00:00:00-04:00,95.06202738126287,96.95010445475609,95.06202738126287,96.25399780273438,1168200,0.0,0.0
2023-10-09 00:00:00-04:00,97.11222114635653,99.36266212651519,96.94058437137866,99.24823760986328,1140100,0.0,0.0
2023-10-10 00:00:00-04:00,100.70720444113415,101.68938697158858,100.02062826736119,101.47959899902344,1775300,0.0,0.0
2023-10-11 00:00:00-04:00,103.02439699220375,104.7789741078339,102.89089687580626,103.73004150390625,1241700,0.0,0.0
2023-10-12 00:00:00-04:00,103.69190281396064,103.69190281396064,101.18399932895181,102.24246978759766,854600,0.0,0.0
2023-10-13 00:00:00-04:00,99.80130192827019,101.05048458922822,99.57243837151893,100.60230255126953,714300,0.0,0.0
2023-10-16 00:00:00-04:00,99.60105422900631,101.72753284819547,99.00984150432512,101.21260070800781,792100,0.0,0.0
2023-10-17 00:00:00-04:00,99.04797728495602,99.3626519487273,97.81786293047335,98.9526138305664,881300,0.0,0.0
2023-10-18 00:00:00-04:00,99.38173362240272,100.49741626491763,98.83819536513566,99.2196273803711,1014100,0.0,0.0
2023-10-19 00:00:00-04:00,98.01812439986534,99.362663414429,97.59854843280756,97.97998046875,951200,0.0,0.0
2023-10-20 00:00:00-04:00,96.70220177749725,97.15991444903482,95.74862522404695,95.9488754272461,685600,0.0,0.0
2023-10-23 00:00:00-04:00,95.73907377908333,97.21711286119061,94.80456568877189,96.187255859375,1255300,0.0,0.0
2023-10-24 00:00:00-04:00,96.18725709652281,102.49992840589499,96.18725709652281,101.0791015625,1154500,0.0,0.0
2023-10-25 00:00:00-04:00,99.54383956824681,101.0218858946823,99.18148315621714,100.03970336914062,739100,0.0,0.0
2023-10-26 00:00:00-04:00,100.4592751784636,100.65952535520609,99.30544857425546,100.20181274414062,512500,0.0,0.0
2023-10-27 00:00:00-04:00,102.52852808256917,103.23417983439164,101.06002687522265,101.82288360595703,959500,0.0,0.0
2023-10-30 00:00:00-04:00,102.7478521326404,104.16867886289137,102.62388982570918,102.84320831298828,1178600,0.0,0.0
2023-10-31 00:00:00-04:00,102.83367125735708,103.94936112866142,100.78348790178963,101.95638275146484,1650800,0.0,0.0
2023-11-01 00:00:00-04:00,102.31875641275812,103.42490131616381,101.61310459872571,103.32000732421875,959100,0.0,0.0
2023-11-02 00:00:00-04:00,103.90169430250181,104.85527080007456,103.22465586225051,104.66455841064453,841100,0.0,0.0
2023-11-03 00:00:00-04:00,105.01737009281645,107.86856886959131,105.01737009281645,107.48713684082031,1324300,0.0,0.0
2023-11-06 00:00:00-05:00,107.33455785059557,107.33455785059557,105.37973058489163,106.3809814453125,736400,0.0,0.0
2023-11-07 00:00:00-05:00,106.37143622783134,107.0198683848735,105.68486014682085,106.62889862060547,705700,0.0,0.0
2023-11-08 00:00:00-05:00,106.46680359698841,107.51573615319704,106.16165944836025,106.91498565673828,515400,0.0,0.0
2023-11-09 00:00:00-05:00,107.4489868788882,109.4610336243806,107.19152445716638,107.72552490234375,853600,0.0,0.0
2023-11-10 00:00:00-05:00,107.18198046027156,108.92702688229679,107.10569260816762,108.59326934814453,592200,0.0,0.0
2023-11-13 00:00:00-05:00,109.59452781756367,110.61485419890725,109.00330787432148,109.78524017333984,837300,0.0,0.0
2023-11-14 00:00:00-05:00,108.9747085571289,109.81386043547768,107.61109403002264,108.9747085571289,1336400,0.0,0.0
2023-11-15 00:00:00-05:00,110.61486024113607,110.92954219304498,108.77445753404669,109.7375717163086,1824800,0.0,0.0
2023-11-16 00:00:00-05:00,106.03769353833917,109.39428656478131,104.41661655667593,107.13430786132812,2773200,0.0,0.0
2023-11-17 00:00:00-05:00,110.85325243161715,112.3026853053294,109.73756983061392,111.70193481445312,2057400,0.0,0.0
2023-11-20 00:00:00-05:00,110.74834982273332,113.38022242219182,110.00456148000173,112.97018432617188,1205800,0.0,0.0
2023-11-21 00:00:00-05:00,109.89967629766349,111.29189692046982,109.47056984259405,111.07257843017578,1014100,0.0,0.0
2023-11-22 00:00:00-05:00,111.56843300825204,112.01661505701968,110.54810660422771,111.3395767211914,859800,0.0,0.0
2023-11-24 00:00:00-05:00,107.2678051589387,110.07132204968924,107.143842848372,110.05225372314453,1576000,0.0,0.0
2023-11-27 00:00:00-05:00,107.76366765265357,109.7566387746274,107.60155414053068,108.99378204345703,1596600,0.0,0.0
2023-11-28 00:00:00-05:00,108.86982268234765,109.66129289012703,108.07835247456825,108.90796661376953,1043300,0.0,0.0
2023-11-29 00:00:00-05:00,108.10695046247574,109.27030746648809,108.05926873619548,108.34534454345703,771700,0.0,0.0
2023-11-30 00:00:00-05:00,108.58000316905786,108.91521384656116,106.55915226133753,108.68535614013672,1262200,0.495,0.0
2023-12-01 00:00:00-05:00,107.27745980442448,107.88083900040239,104.49998644318958,104.75857543945312,1968600,0.0,0.0
2023-12-04 00:00:00-05:00,102.19180621401566,102.19180621401566,99.49095456847296,99.77828216552734,1992000,0.0,0.0
2023-12-05 00:00:00-05:00,96.90502799998706,99.05038335730853,96.4357331139888,98.38954162597656,2588900,0.0,0.0
2023-12-06 00:00:00-05:00,100.53490883232448,100.95632071017872,98.12137737721613,98.22673034667969,1521100,0.0,0.0
2023-12-07 00:00:00-05:00,100.45828310976167,100.67856857531112,99.76870272183474,100.33377838134766,2022200,0.0,0.0
2023-12-08 00:00:00-05:00,100.37210181711055,100.81266549648053,99.73040441013806,100.12308502197266,1101100,0.0,0.0
2023-12-11 00:00:00-05:00,100.3720955527659,101.20533248492187,100.15181007330656,100.58279418945312,1740600,0.0,0.0
2023-12-12 00:00:00-05:00,101.40645576397954,102.28759034758421,100.65941275528535,102.16307830810547,889500,0.0,0.0
2023-12-13 00:00:00-05:00,102.9580183880323,103.42731335610746,100.90843609491786,102.41210174560547,1239200,0.0,0.0
2023-12-14 00:00:00-05:00,100.74560965236255,100.77434095038466,99.15574296272615,100.02729797363281,1878700,0.0,0.0
2023-12-15 00:00:00-05:00,100.35293051601775,100.35293051601775,98.37039054691138,98.54278564453125,1901900,0.0,0.0
2023-12-18 00:00:00-05:00,98.24588416271393,98.68644778097635,97.49884118796268,98.56194305419922,1068700,0.0,0.0
2023-12-19 00:00:00-05:00,99.00252001730682,100.42956402827802,98.70561284874923,98.85885620117188,1163000,0.0,0.0
2023-12-20 00:00:00-05:00,98.80138583768533,99.51011801936332,97.69997307654928,97.74785614013672,1285600,0.0,0.0
2023-12-21 00:00:00-05:00,99.23237877658205,100.01773269834769,98.34167187568546,99.99858093261719,1164900,0.0,0.0
2023-12-22 00:00:00-05:00,78.5354149636768,86.63797031357176,77.86499361241452,83.93711853027344,21186700,0.0,0.0
2023-12-26 00:00:00-05:00,88.304443359375,90.46895786302363,87.30839095949261,88.304443359375,8078200,0.0,0.0
2023-12-27 00:00:00-05:00,84.77993197291762,85.68979783961849,83.42950978280324,83.92753601074219,7497500,0.0,0.0
2023-12-28 00:00:00-05:00,86.13993623506333,87.36585362706498,85.38331374627141,85.5269775390625,3372100,0.0,0.0
2023-12-29 00:00:00-05:00,88.06502465798243,90.15291793695425,87.40418276401374,89.22390747070312,5088600,0.0,0.0
2024-01-02 00:00:00-05:00,88.11290612684844,89.04192380622608,87.54783773624256,88.56304931640625,3103700,0.0,0.0
2024-01-03 00:00:00-05:00,89.66446084558447,92.46108607317916,88.6109311371357,92.14502716064453,3158800,0.0,0.0
2024-01-04 00:00:00-05:00,90.52643000923736,92.25996062483325,89.94220985627585,91.81939697265625,2112200,0.0,0.0
2024-01-05 00:00:00-05:00,89.74107225035164,89.75065178567021,87.3275481502283,87.33712768554688,3146400,0.0,0.0
2024-01-08 00:00:00-05:00,85.01936988845276,86.70501006287235,84.34894855563817,86.3027572631836,2823200,0.0,0.0
2024-01-09 00:00:00-05:00,85.88134230350255,85.97711573231025,85.14387886393446,85.66106414794922,1599400,0.0,0.0
2024-01-10 00:00:00-05:00,85.91007954170983,86.33149142605548,85.17261605114969,85.20134735107422,1251000,0.0,0.0
2024-01-11 00:00:00-05:00,86.19740236070785,86.96360441562078,85.62275447304533,86.59965515136719,1611100,0.0,0.0
2024-01-12 00:00:00-05:00,85.9866984951326,87.34670023356988,85.9866984951326,87.21261596679688,1133500,0.0,0.0
2024-01-16 00:00:00-05:00,85.74725938674264,87.8734631520278,85.49824262230126,85.76641845703125,2892100,0.0,0.0
2024-01-17 00:00:00-05:00,82.36640863249949,84.65542800876935,82.17486176779985,84.63627624511719,3357100,0.0,0.0
2024-01-18 00:00:00-05:00,84.79908867459129,85.88134230350255,84.1286600588488,85.66106414794922,2322500,0.0,0.0
2024-01-19 00:00:00-05:00,85.67064906262995,87.94051692743693,84.91403374807294,87.8255844116211,3343500,0.0,0.0
2024-01-22 00:00:00-05:00,84.41599047334975,87.44248061271438,84.35852787555368,87.05937957763672,2733600,0.0,0.0
2024-01-23 00:00:00-05:00,92.45150216165143,94.29037833601522,92.28868659879559,93.897705078125,3643900,0.0,0.0
2024-01-24 00:00:00-05:00,97.35517691921056,98.3320775798313,95.2960153276072,95.985595703125,3306200,0.0,0.0
2024-01-25 00:00:00-05:00,97.6903907665308,99.25151889040113,96.91461647222728,99.12701416015625,2671700,0.0,0.0
2024-01-26 00:00:00-05:00,97.88193744420639,98.24588671307752,96.75179341774566,97.93940734863281,1337100,0.0,0.0
2024-01-29 00:00:00-05:00,97.99686470508765,98.06390683412933,94.09882707184855,95.09488677978516,2307000,0.0,0.0
2024-01-30 00:00:00-05:00,92.25994605973462,94.39572184739652,92.25994605973462,93.43797302246094,1426500,0.0,0.0
2024-01-31 00:00:00-05:00,92.80587808775383,94.4915183469603,92.67179381444653,93.51461029052734,1344800,0.0,0.0
2024-02-01 00:00:00-05:00,96.05263630559043,97.4605283320338,95.90897251180239,96.6368637084961,1281200,0.0,0.0
2024-02-02 00:00:00-05:00,94.7884116566379,95.64080760975128,94.04136866914928,94.65432739257812,1177600,0.0,0.0
2024-02-05 00:00:00-05:00,96.17715058516926,96.96250445458698,95.93771334074867,96.41658782958984,1309900,0.0,0.0
2024-02-06 00:00:00-05:00,100.84139170612438,103.06336906341926,99.86448364755503,102.83351135253906,2500400,0.0,0.0
2024-02-07 00:00:00-05:00,99.5867272201283,101.91405718477225,99.51010555952877,101.84700775146484,1030100,0.0,0.0
2024-02-08 00:00:00-05:00,101.33942073917318,101.55012669118513,99.93152852077067,100.2667465209961,1103100,0.0,0.0
2024-02-09 00:00:00-05:00,101.58842378984207,102.2780041551521,99.7591272218529,102.11518859863281,611600,0.0,0.0
2024-02-12 00:00:00-05:00,102.8526539461528,104.17434479966929,102.78561181533045,103.48477172851562,1404500,0.0,0.0
2024-02-13 00:00:00-05:00,102.0673008815728,102.19180560913577,99.79743333800283,100.18053436279297,1055100,0.0,0.0
2024-02-14 00:00:00-05:00,101.9906843051988,103.07294530227104,101.41603639285712,103.02505493164062,746300,0.0,0.0
2024-02-15 00:00:00-05:00,103.03462952608794,103.57096657761385,102.25884793993731,103.23575592041016,925100,0.0,0.0
2024-02-16 00:00:00-05:00,104.97886538647013,105.25661346514521,103.1974517143092,103.20703125,769300,0.0,0.0
2024-02-20 00:00:00-05:00,103.5135062895798,104.60533948713055,102.28758882615753,103.09209442138672,1619600,0.0,0.0
2024-02-21 00:00:00-05:00,104.61491552167192,104.61491552167192,101.78955188353723,102.373779296875,2527600,0.0,0.0
2024-02-22 00:00:00-05:00,103.2166029407368,104.80646973306482,102.66111409332635,104.24139404296875,1162100,0.0,0.0
2024-02-23 00:00:00-05:00,104.1264598542183,104.87350281473043,102.97715680900849,104.05941772460938,715400,0.0,0.0
2024-02-26 00:00:00-05:00,103.7242195487787,103.89661466093744,102.49829469173599,102.9388656616211,1015500,0.0,0.0
2024-02-27 00:00:00-05:00,107.17211164108747,109.66225751182475,106.49211074646213,108.3597183227539,2121600,0.0,0.0
2024-02-28 00:00:00-05:00,108.84816755621071,108.96309275151374,107.26788035739378,107.53604888916016,1664200,0.0,0.0
2024-02-29 00:00:00-05:00,104.44252865753243,108.70450867391195,102.25885485638557,103.36026763916016,3556200,0.0,0.0
2024-03-01 00:00:00-05:00,105.35238322776081,107.26788110462918,104.88308829390051,105.8216781616211,1557200,0.0,0.0
2024-03-04 00:00:00-05:00,107.17210710358033,107.2008384024538,103.45603656566324,104.27970123291016,2592300,0.0,0.0
2024-03-05 00:00:00-05:00,102.09603874320919,102.7951987064268,100.24758293878,101.46392822265625,1619400,0.0,0.0
2024-03-06 00:00:00-05:00,102.47913576447665,102.90054763297734,97.85320666739887,99.2036361694336,4607500,0.0,0.0
2024-03-07 00:00:00-05:00,99.61546459008498,101.87575256628496,99.5292633898935,101.38729858398438,1351900,0.0,0.0
2024-03-08 00:00:00-05:00,101.64590021247737,102.37379150899828,100.78393194562204,101.45435333251953,1584600,0.0,0.0
2024-03-11 00:00:00-04:00,102.58449689657354,104.27970942671,102.34505964442153,102.96759796142578,1370200,0.0,0.0
2024-03-12 00:00:00-04:00,103.64759469610554,104.44252809484702,103.19745151110627,104.3180160522461,1662500,0.0,0.0
2024-03-13 00:00:00-04:00,105.53685772994453,107.4908898701664,105.53685772994453,106.33975219726562,1492800,1.08,0.0
2024-03-14 00:00:00-04:00,105.16927276344447,105.60457308777328,103.4474076508931,104.01813507080078,1091200,0.0,0.0
2024-03-15 00:00:00-04:00,104.5888742520946,104.85972845459827,103.19590134753454,103.43773651123047,1571100,0.0,0.0
2024-03-18 00:00:00-04:00,102.52843820643822,102.99276498738132,101.10644620381579,102.30595397949219,1231100,0.0,0.0
2024-03-19 00:00:00-04:00,101.44501379435005,102.18018735409439,100.21648707017313,102.05443572998047,762300,0.0,0.0
2024-03-20 00:00:00-04:00,103.16687293570304,104.11486255833817,102.77993523289932,103.90205383300781,917000,0.0,0.0
2024-03-21 00:00:00-04:00,103.5634859812931,104.65658562176242,102.57680178127376,103.35066986083984,907300,0.0,0.0
2024-03-22 00:00:00-04:00,103.33132196957315,103.33132196957315,101.75455945802436,102.07377624511719,571000,0.0,0.0
2024-03-25 00:00:00-04:00,100.57440683425264,101.40632036938474,99.21045299866746,100.13909912109375,964300,0.0,0.0
2024-03-26 00:00:00-04:00,99.67477745776104,101.04839935432997,99.21045071711438,100.7582015991211,1102500,0.0,0.0
2024-03-27 00:00:00-04:00,99.63608333426534,100.59374847654966,99.50065623859778,100.30355072021484,847100,0.0,0.0
2024-03-28 00:00:00-04:00,100.33258684285381,100.82593270692203,99.74250837686864,100.09075164794922,1733500,0.0,0.0
2024-04-01 00:00:00-04:00,100.09074216656037,100.47767991779881,95.12827971385826,95.48619842529297,3090700,0.0,0.0
2024-04-02 00:00:00-04:00,92.87438042834927,94.40277308843231,92.40037818304647,93.68694305419922,1705900,0.0,0.0
2024-04-03 00:00:00-04:00,93.64824040542605,94.64460003494167,92.59384270202735,93.59020233154297,1208300,0.0,0.0
2024-04-04 00:00:00-04:00,94.33505211246865,94.55754369787947,92.88404121173393,92.93241119384766,912800,0.0,0.0
2024-04-05 00:00:00-04:00,92.96143742141321,95.04122134937818,92.75829676522459,93.63858032226562,1110200,0.0,0.0
2024-04-08 00:00:00-04:00,93.89007377177013,93.97713826116552,93.15490024912617,93.80301666259766,1085500,0.0,0.0
2024-04-09 00:00:00-04:00,97.2854541704927,97.459575792179,95.77640503602737,97.33382415771484,2168600,0.0,0.0
2024-04-10 00:00:00-04:00,96.10529415187514,97.02427221711575,94.97350733848195,96.25039672851562,1061700,0.0,0.0
2024-04-11 00:00:00-04:00,95.39913422054497,95.64096937457981,92.60352043032005,93.97714233398438,1679000,0.0,0.0
2024-04-12 00:00:00-04:00,92.06180739453441,92.06180739453441,88.9953393217663,89.14044189453125,2662100,0.0,0.0
2024-04-15 00:00:00-04:00,89.99169592615279,90.41732815697475,88.73415755906919,89.15978240966797,1650900,0.0,0.0
2024-04-16 00:00:00-04:00,88.56971733527875,88.71481992485072,87.13805714807016,87.46694946289062,1859500,0.0,0.0
2024-04-17 00:00:00-04:00,87.14771971185932,87.44760034600542,86.27711899012063,87.00262451171875,1109900,0.0,0.0
2024-04-18 00:00:00-04:00,88.06669505000605,89.70150313595045,87.72812729321319,89.47901153564453,2102200,0.0,0.0
2024-04-19 00:00:00-04:00,89.37261508595995,90.58179107465432,89.1404553625935,90.45603942871094,1652200,0.0,0.0
2024-04-22 00:00:00-04:00,90.56242905368553,92.24559962053264,89.54671847804744,91.7812728881836,1507000,0.0,0.0
2024-04-23 00:00:00-04:00,89.96268195638761,90.52374131403595,89.19848194446458,90.0303955078125,1738900,0.0,0.0
2024-04-24 00:00:00-04:00,91.47172853962523,91.72323917244074,90.35929270801194,90.9493637084961,905900,0.0,0.0
2024-04-25 00:00:00-04:00,90.09810734897529,91.46206120493052,89.69182604813803,91.04610443115234,547100,0.0,0.0
2024-04-26 00:00:00-04:00,92.45841282243846,93.94811817572396,92.31331026188168,92.85501861572266,1192300,0.0,0.0
2024-04-29 00:00:00-04:00,93.28065592258433,93.59020462458332,92.19723177547624,93.47412109375,1174500,0.0,0.0
2024-04-30 00:00:00-04:00,91.94572781394066,92.60351972310076,90.36895789833252,90.41732788085938,1148000,0.0,0.0
2024-05-01 00:00:00-04:00,90.69786045590396,92.41972561394627,90.55275788388641,90.9493637084961,677600,0.0,0.0
2024-05-02 00:00:00-04:00,93.32903553162801,95.98922250076053,92.7776516186895,95.7183609008789,2104000,0.0,0.0
2024-05-03 00:00:00-04:00,96.97590321717996,100.48734723040779,96.64701092832732,99.65543365478516,2724100,0.0,0.0
